log,cpu_avg_mhz_max,cpu_avg_mhz_mean,cpu_avg_mhz_p95,cpu_avg_pct_max,cpu_avg_pct_mean,cpu_avg_pct_p95,cpu_max_pct_max,cpu_max_pct_mean,cpu_max_pct_p95,emc_pct_max,emc_pct_mean,emc_pct_p95,gr3d_pct_max,gr3d_pct_mean,gr3d_pct_p95,power_pom_5v_cpu_avg_mw_max,power_pom_5v_cpu_avg_mw_mean,power_pom_5v_cpu_avg_mw_p95,power_pom_5v_cpu_mw_max,power_pom_5v_cpu_mw_mean,power_pom_5v_cpu_mw_p95,power_pom_5v_gpu_avg_mw_max,power_pom_5v_gpu_avg_mw_mean,power_pom_5v_gpu_avg_mw_p95,power_pom_5v_gpu_mw_max,power_pom_5v_gpu_mw_mean,power_pom_5v_gpu_mw_p95,power_pom_5v_in_avg_mw_max,power_pom_5v_in_avg_mw_mean,power_pom_5v_in_avg_mw_p95,power_pom_5v_in_mw_max,power_pom_5v_in_mw_mean,power_pom_5v_in_mw_p95,ram_total_mb_max,ram_total_mb_mean,ram_total_mb_p95,ram_used_mb_max,ram_used_mb_mean,ram_used_mb_p95,samples,swap_total_mb_max,swap_total_mb_mean,swap_total_mb_p95,swap_used_mb_max,swap_used_mb_mean,swap_used_mb_p95,temp_ao_c_max,temp_ao_c_mean,temp_ao_c_p95,temp_cpu_c_max,temp_cpu_c_mean,temp_cpu_c_p95,temp_gpu_c_max,temp_gpu_c_mean,temp_gpu_c_p95,temp_pll_c_max,temp_pll_c_mean,temp_pll_c_p95,temp_pmic_c_max,temp_pmic_c_mean,temp_pmic_c_p95,temp_thermal_c_max,temp_thermal_c_mean,temp_thermal_c_p95
fp16_tegrastats.log,1479.000,1345.804,1479.000,61.750,32.300,39.250,100.000,61.306,100.000,0.000,0.000,0.000,99.000,76.712,99.000,1537.000,1199.550,1524.000,2143.000,1532.856,1901.000,2765.000,1542.721,2721.000,3802.000,2721.802,3761.000,6745.000,4946.793,6685.000,8710.000,6692.423,8304.000,3964.000,3964.000,3964.000,3098.000,2993.396,3097.000,111,1982.000,1982.000,1982.000,1982.000,1982.000,1982.000,76.000,65.599,75.500,72.500,61.617,71.500,72.500,61.293,72.000,67.000,56.842,66.500,50.000,50.000,50.000,72.000,60.865,71.500
