timestamp_unix,timestamp_iso,pom_5v_in_voltage_mv,pom_5v_in_current_ma,pom_5v_in_power_mw,pom_5v_gpu_voltage_mv,pom_5v_gpu_current_ma,pom_5v_gpu_power_mw,pom_5v_cpu_voltage_mv,pom_5v_cpu_current_ma,pom_5v_cpu_power_mw
1778769335.184546,2026-05-14T22:35:35+0800,5096.000000,584.000000,2976.000000,5096.000000,0.000000,0.000000,5088.000000,192.000000,976.000000
1778769335.447379,2026-05-14T22:35:35+0800,5096.000000,408.000000,2119.000000,5096.000000,0.000000,0.000000,5096.000000,48.000000,244.000000
1778769335.725635,2026-05-14T22:35:35+0800,5096.000000,408.000000,2079.000000,5096.000000,0.000000,0.000000,5096.000000,48.000000,244.000000
1778769336.004953,2026-05-14T22:35:36+0800,5096.000000,408.000000,2079.000000,5096.000000,0.000000,0.000000,5096.000000,40.000000,244.000000
1778769336.288007,2026-05-14T22:35:36+0800,5096.000000,408.000000,2079.000000,5096.000000,0.000000,0.000000,5096.000000,48.000000,285.000000
1778769336.567902,2026-05-14T22:35:36+0800,5096.000000,408.000000,2119.000000,5096.000000,0.000000,0.000000,5096.000000,56.000000,285.000000
1778769336.847998,2026-05-14T22:35:36+0800,5096.000000,408.000000,2079.000000,5096.000000,0.000000,0.000000,5096.000000,40.000000,244.000000
1778769337.131171,2026-05-14T22:35:37+0800,5096.000000,544.000000,2812.000000,5096.000000,0.000000,0.000000,5088.000000,168.000000,895.000000
1778769337.397311,2026-05-14T22:35:37+0800,5088.000000,704.000000,3581.000000,5088.000000,40.000000,203.000000,5088.000000,256.000000,1343.000000
1778769337.661016,2026-05-14T22:35:37+0800,5088.000000,712.000000,3622.000000,5088.000000,40.000000,203.000000,5088.000000,272.000000,1383.000000
1778769337.923793,2026-05-14T22:35:37+0800,5088.000000,688.000000,3541.000000,5088.000000,40.000000,203.000000,5088.000000,272.000000,1383.000000
1778769338.186712,2026-05-14T22:35:38+0800,5088.000000,712.000000,3622.000000,5088.000000,40.000000,203.000000,5088.000000,272.000000,1424.000000
1778769338.450716,2026-05-14T22:35:38+0800,5088.000000,744.000000,3785.000000,5088.000000,48.000000,244.000000,5088.000000,296.000000,1506.000000
1778769338.714432,2026-05-14T22:35:38+0800,5088.000000,720.000000,3663.000000,5088.000000,48.000000,244.000000,5088.000000,296.000000,1506.000000
1778769338.982566,2026-05-14T22:35:38+0800,5088.000000,728.000000,3704.000000,5088.000000,48.000000,244.000000,5088.000000,296.000000,1506.000000
1778769339.249395,2026-05-14T22:35:39+0800,5088.000000,736.000000,3744.000000,5088.000000,40.000000,203.000000,5088.000000,296.000000,1506.000000
1778769339.513522,2026-05-14T22:35:39+0800,5088.000000,728.000000,3704.000000,5088.000000,40.000000,203.000000,5088.000000,304.000000,1546.000000
1778769339.776494,2026-05-14T22:35:39+0800,5088.000000,728.000000,3704.000000,5088.000000,40.000000,203.000000,5088.000000,296.000000,1506.000000
1778769340.040160,2026-05-14T22:35:40+0800,5088.000000,728.000000,3744.000000,5088.000000,32.000000,162.000000,5088.000000,288.000000,1465.000000
1778769340.303630,2026-05-14T22:35:40+0800,5088.000000,728.000000,3704.000000,5088.000000,40.000000,203.000000,5088.000000,304.000000,1546.000000
1778769340.572497,2026-05-14T22:35:40+0800,5088.000000,656.000000,3337.000000,5088.000000,16.000000,81.000000,5088.000000,240.000000,1221.000000
1778769340.836370,2026-05-14T22:35:40+0800,5088.000000,672.000000,3459.000000,5088.000000,24.000000,122.000000,5088.000000,264.000000,1343.000000
1778769341.100282,2026-05-14T22:35:41+0800,5088.000000,704.000000,3581.000000,5088.000000,40.000000,203.000000,5088.000000,272.000000,1383.000000
1778769341.363352,2026-05-14T22:35:41+0800,5088.000000,712.000000,3622.000000,5088.000000,32.000000,162.000000,5088.000000,288.000000,1506.000000
1778769341.626668,2026-05-14T22:35:41+0800,5088.000000,712.000000,3622.000000,5088.000000,32.000000,162.000000,5088.000000,288.000000,1465.000000
1778769341.890750,2026-05-14T22:35:41+0800,5088.000000,712.000000,3622.000000,5088.000000,32.000000,162.000000,5088.000000,304.000000,1546.000000
1778769342.154625,2026-05-14T22:35:42+0800,5088.000000,712.000000,3622.000000,5088.000000,32.000000,162.000000,5088.000000,280.000000,1465.000000
1778769342.418438,2026-05-14T22:35:42+0800,5088.000000,696.000000,3581.000000,5088.000000,32.000000,162.000000,5088.000000,272.000000,1383.000000
1778769342.681628,2026-05-14T22:35:42+0800,5096.000000,648.000000,3302.000000,5088.000000,16.000000,81.000000,5088.000000,224.000000,1180.000000
1778769342.945298,2026-05-14T22:35:42+0800,5088.000000,712.000000,3622.000000,5088.000000,32.000000,162.000000,5088.000000,288.000000,1465.000000
1778769343.207335,2026-05-14T22:35:43+0800,5088.000000,720.000000,3663.000000,5088.000000,24.000000,122.000000,5088.000000,288.000000,1465.000000
1778769343.471592,2026-05-14T22:35:43+0800,5088.000000,736.000000,3785.000000,5088.000000,24.000000,122.000000,5088.000000,328.000000,1668.000000
1778769343.736914,2026-05-14T22:35:43+0800,5088.000000,888.000000,4518.000000,5088.000000,24.000000,122.000000,5080.000000,416.000000,2113.000000
1778769344.004237,2026-05-14T22:35:44+0800,5088.000000,896.000000,4558.000000,5080.000000,256.000000,1300.000000,5080.000000,184.000000,934.000000
1778769344.267896,2026-05-14T22:35:44+0800,5072.000000,1488.000000,7587.000000,5064.000000,752.000000,3808.000000,5064.000000,232.000000,1174.000000
1778769344.531202,2026-05-14T22:35:44+0800,5064.000000,1528.000000,7737.000000,5064.000000,768.000000,3929.000000,5064.000000,240.000000,1215.000000
1778769344.796504,2026-05-14T22:35:44+0800,5064.000000,1536.000000,7778.000000,5064.000000,776.000000,3929.000000,5064.000000,240.000000,1215.000000
