epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,53.6257,1.96298,0.13043,0.65217,2.7181,0.000237748,0.000237748,0.000237748
2,99.3638,1.51369,0.14493,0.63768,3.77604,0.00038155,0.00038155,0.00038155
3,144.811,1.25489,0.17391,0.66667,4.02214,0.000431104,0.000431104,0.000431104
4,189.234,1.06115,0.30435,0.65217,3.76302,0.000289884,0.000289884,0.000289884
5,236.999,0.92774,0.21739,0.68116,2.95247,0.000148512,0.000148512,0.000148512
