timestamp_unix,timestamp_iso,pom_5v_in_voltage_mv,pom_5v_in_current_ma,pom_5v_in_power_mw,pom_5v_gpu_voltage_mv,pom_5v_gpu_current_ma,pom_5v_gpu_power_mw,pom_5v_cpu_voltage_mv,pom_5v_cpu_current_ma,pom_5v_cpu_power_mw
1778782996.258481,2026-05-15T02:23:16+0800,5088.000000,800.000000,4070.000000,5088.000000,96.000000,488.000000,5088.000000,248.000000,1261.000000
1778782996.520464,2026-05-15T02:23:16+0800,5096.000000,536.000000,2731.000000,5096.000000,56.000000,285.000000,5088.000000,80.000000,407.000000
1778782996.792407,2026-05-15T02:23:16+0800,5096.000000,528.000000,2690.000000,5096.000000,56.000000,285.000000,5088.000000,72.000000,407.000000
1778782997.066002,2026-05-15T02:23:17+0800,5096.000000,528.000000,2690.000000,5096.000000,56.000000,285.000000,5096.000000,80.000000,407.000000
1778782997.341295,2026-05-15T02:23:17+0800,5096.000000,520.000000,2649.000000,5096.000000,56.000000,285.000000,5096.000000,72.000000,366.000000
1778782997.615859,2026-05-15T02:23:17+0800,5096.000000,512.000000,2609.000000,5096.000000,56.000000,285.000000,5096.000000,72.000000,366.000000
1778782997.888577,2026-05-15T02:23:17+0800,5096.000000,512.000000,2649.000000,5096.000000,56.000000,285.000000,5096.000000,72.000000,366.000000
1778782998.160198,2026-05-15T02:23:18+0800,5096.000000,600.000000,3098.000000,5088.000000,56.000000,284.000000,5088.000000,136.000000,691.000000
1778782998.429013,2026-05-15T02:23:18+0800,5088.000000,808.000000,4151.000000,5088.000000,96.000000,488.000000,5080.000000,304.000000,1544.000000
1778782998.692923,2026-05-15T02:23:18+0800,5088.000000,760.000000,3907.000000,5088.000000,64.000000,325.000000,5088.000000,280.000000,1424.000000
1778782998.956086,2026-05-15T02:23:18+0800,5088.000000,848.000000,4355.000000,5088.000000,104.000000,529.000000,5080.000000,336.000000,1706.000000
1778782999.223709,2026-05-15T02:23:19+0800,5088.000000,864.000000,4396.000000,5088.000000,96.000000,488.000000,5080.000000,344.000000,1747.000000
1778782999.491812,2026-05-15T02:23:19+0800,5088.000000,856.000000,4396.000000,5088.000000,104.000000,529.000000,5080.000000,320.000000,1625.000000
1778782999.755450,2026-05-15T02:23:19+0800,5088.000000,848.000000,4355.000000,5088.000000,104.000000,528.000000,5080.000000,336.000000,1747.000000
1778783000.020038,2026-05-15T02:23:20+0800,5088.000000,856.000000,4355.000000,5088.000000,104.000000,529.000000,5080.000000,328.000000,1666.000000
1778783000.283123,2026-05-15T02:23:20+0800,5088.000000,872.000000,4436.000000,5080.000000,112.000000,528.000000,5080.000000,336.000000,1706.000000
1778783000.546840,2026-05-15T02:23:20+0800,5088.000000,848.000000,4314.000000,5088.000000,88.000000,407.000000,5080.000000,336.000000,1706.000000
