timestamp_unix,timestamp_iso,pom_5v_in_voltage_mv,pom_5v_in_current_ma,pom_5v_in_power_mw,pom_5v_gpu_voltage_mv,pom_5v_gpu_current_ma,pom_5v_gpu_power_mw,pom_5v_cpu_voltage_mv,pom_5v_cpu_current_ma,pom_5v_cpu_power_mw
1779396424.720630,2026-05-22T04:47:04+0800,5096.000000,776.000000,3954.000000,5096.000000,72.000000,366.000000,5088.000000,192.000000,976.000000
1779396424.983130,2026-05-22T04:47:04+0800,5096.000000,656.000000,3383.000000,5096.000000,72.000000,366.000000,5096.000000,112.000000,570.000000
1779396425.257046,2026-05-22T04:47:05+0800,5096.000000,648.000000,3302.000000,5096.000000,72.000000,366.000000,5096.000000,112.000000,570.000000
1779396425.528605,2026-05-22T04:47:05+0800,5096.000000,648.000000,3302.000000,5096.000000,80.000000,407.000000,5096.000000,104.000000,529.000000
1779396425.800322,2026-05-22T04:47:05+0800,5096.000000,656.000000,3342.000000,5096.000000,80.000000,407.000000,5096.000000,104.000000,570.000000
1779396426.071857,2026-05-22T04:47:06+0800,5096.000000,640.000000,3302.000000,5096.000000,80.000000,407.000000,5096.000000,104.000000,529.000000
1779396426.343761,2026-05-22T04:47:06+0800,5096.000000,680.000000,3465.000000,5096.000000,88.000000,448.000000,5096.000000,120.000000,652.000000
1779396426.618970,2026-05-22T04:47:06+0800,5096.000000,728.000000,3750.000000,5096.000000,80.000000,407.000000,5096.000000,160.000000,815.000000
1779396426.883605,2026-05-22T04:47:06+0800,5088.000000,952.000000,4843.000000,5088.000000,152.000000,773.000000,5088.000000,296.000000,1506.000000
1779396427.148143,2026-05-22T04:47:07+0800,5096.000000,872.000000,4443.000000,5096.000000,64.000000,366.000000,5088.000000,312.000000,1587.000000
1779396427.411927,2026-05-22T04:47:07+0800,5096.000000,896.000000,4599.000000,5088.000000,64.000000,325.000000,5088.000000,344.000000,1750.000000
1779396427.677454,2026-05-22T04:47:07+0800,5088.000000,944.000000,4803.000000,5088.000000,72.000000,366.000000,5088.000000,392.000000,1994.000000
1779396427.949093,2026-05-22T04:47:07+0800,5088.000000,952.000000,4843.000000,5088.000000,72.000000,366.000000,5088.000000,376.000000,1913.000000
1779396428.213123,2026-05-22T04:47:08+0800,5088.000000,960.000000,4884.000000,5088.000000,72.000000,366.000000,5088.000000,384.000000,1953.000000
1779396428.477041,2026-05-22T04:47:08+0800,5088.000000,952.000000,4843.000000,5088.000000,72.000000,366.000000,5088.000000,384.000000,1953.000000
1779396428.742665,2026-05-22T04:47:08+0800,5088.000000,928.000000,4762.000000,5088.000000,72.000000,366.000000,5088.000000,384.000000,1953.000000
1779396429.008428,2026-05-22T04:47:09+0800,5088.000000,936.000000,4762.000000,5088.000000,64.000000,325.000000,5088.000000,368.000000,1913.000000
1779396429.275925,2026-05-22T04:47:09+0800,5088.000000,960.000000,4884.000000,5088.000000,72.000000,366.000000,5088.000000,392.000000,1994.000000
1779396429.541703,2026-05-22T04:47:09+0800,5088.000000,944.000000,4762.000000,5088.000000,64.000000,325.000000,5088.000000,376.000000,1953.000000
1779396429.804971,2026-05-22T04:47:09+0800,5088.000000,920.000000,4680.000000,5088.000000,56.000000,284.000000,5088.000000,368.000000,1872.000000
1779396430.068767,2026-05-22T04:47:10+0800,5096.000000,880.000000,4484.000000,5088.000000,40.000000,203.000000,5088.000000,336.000000,1709.000000
1779396430.332543,2026-05-22T04:47:10+0800,5088.000000,968.000000,4925.000000,5088.000000,72.000000,366.000000,5088.000000,408.000000,2075.000000
1779396430.597296,2026-05-22T04:47:10+0800,5088.000000,952.000000,4843.000000,5088.000000,176.000000,895.000000,5088.000000,272.000000,1424.000000
1779396430.863250,2026-05-22T04:47:10+0800,5064.000000,1760.000000,8912.000000,5064.000000,856.000000,4334.000000,5064.000000,312.000000,1620.000000
1779396431.126401,2026-05-22T04:47:11+0800,5064.000000,1808.000000,9155.000000,5064.000000,896.000000,4537.000000,5064.000000,320.000000,1620.000000
1779396431.390739,2026-05-22T04:47:11+0800,5064.000000,1832.000000,9277.000000,5056.000000,904.000000,4570.000000,5056.000000,328.000000,1658.000000
1779396431.654919,2026-05-22T04:47:11+0800,5064.000000,1856.000000,9398.000000,5056.000000,912.000000,4611.000000,5056.000000,336.000000,1739.000000
1779396431.917992,2026-05-22T04:47:11+0800,5064.000000,1856.000000,9398.000000,5056.000000,920.000000,4651.000000,5056.000000,336.000000,1739.000000
1779396432.181536,2026-05-22T04:47:12+0800,5064.000000,1888.000000,9560.000000,5056.000000,928.000000,4691.000000,5056.000000,360.000000,1820.000000
1779396432.445731,2026-05-22T04:47:12+0800,5064.000000,1888.000000,9520.000000,5056.000000,928.000000,4691.000000,5056.000000,336.000000,1739.000000
1779396432.710917,2026-05-22T04:47:12+0800,5064.000000,1888.000000,9601.000000,5056.000000,936.000000,4732.000000,5056.000000,344.000000,1779.000000
1779396432.973723,2026-05-22T04:47:12+0800,5064.000000,1904.000000,9641.000000,5056.000000,936.000000,4732.000000,5056.000000,344.000000,1739.000000
1779396433.237707,2026-05-22T04:47:13+0800,5064.000000,1944.000000,9844.000000,5056.000000,944.000000,4772.000000,5056.000000,336.000000,1739.000000
1779396433.501186,2026-05-22T04:47:13+0800,5064.000000,1904.000000,9682.000000,5056.000000,944.000000,4772.000000,5056.000000,344.000000,1739.000000
1779396433.764656,2026-05-22T04:47:13+0800,5056.000000,2072.000000,10476.000000,5056.000000,952.000000,4813.000000,5048.000000,464.000000,2382.000000
1779396434.027920,2026-05-22T04:47:14+0800,5064.000000,1936.000000,9803.000000,5056.000000,952.000000,4813.000000,5056.000000,368.000000,1860.000000
1779396434.291463,2026-05-22T04:47:14+0800,5064.000000,1928.000000,9763.000000,5056.000000,960.000000,4853.000000,5056.000000,352.000000,1779.000000
1779396434.555647,2026-05-22T04:47:14+0800,5064.000000,1944.000000,9844.000000,5056.000000,960.000000,4853.000000,5056.000000,360.000000,1820.000000
1779396434.823323,2026-05-22T04:47:14+0800,5064.000000,1944.000000,9884.000000,5056.000000,968.000000,4853.000000,5056.000000,360.000000,1820.000000
1779396435.086432,2026-05-22T04:47:15+0800,5064.000000,1944.000000,9844.000000,5056.000000,968.000000,4894.000000,5056.000000,360.000000,1860.000000
1779396435.349890,2026-05-22T04:47:15+0800,5064.000000,1968.000000,10006.000000,5056.000000,968.000000,4894.000000,5056.000000,376.000000,1901.000000
1779396435.613446,2026-05-22T04:47:15+0800,5064.000000,1952.000000,9884.000000,5056.000000,976.000000,4934.000000,5056.000000,352.000000,1779.000000
1779396435.877158,2026-05-22T04:47:15+0800,5064.000000,1960.000000,9925.000000,5056.000000,976.000000,4934.000000,5056.000000,352.000000,1779.000000
1779396436.141998,2026-05-22T04:47:16+0800,5056.000000,2032.000000,10314.000000,5056.000000,976.000000,4934.000000,5056.000000,416.000000,2103.000000
1779396436.405804,2026-05-22T04:47:16+0800,5056.000000,2040.000000,10314.000000,5056.000000,976.000000,4934.000000,5056.000000,424.000000,2143.000000
1779396436.670229,2026-05-22T04:47:16+0800,5064.000000,2024.000000,10273.000000,5056.000000,984.000000,4975.000000,5056.000000,408.000000,2062.000000
1779396436.935992,2026-05-22T04:47:16+0800,5064.000000,1968.000000,10006.000000,5056.000000,960.000000,4853.000000,5056.000000,400.000000,2022.000000
1779396437.203741,2026-05-22T04:47:17+0800,5064.000000,1960.000000,10006.000000,5056.000000,952.000000,4813.000000,5056.000000,384.000000,1941.000000
1779396437.474537,2026-05-22T04:47:17+0800,5064.000000,2000.000000,10128.000000,5056.000000,992.000000,5015.000000,5056.000000,384.000000,1941.000000
1779396437.738248,2026-05-22T04:47:17+0800,5064.000000,2016.000000,10209.000000,5056.000000,992.000000,5015.000000,5056.000000,392.000000,1981.000000
1779396438.001915,2026-05-22T04:47:18+0800,5064.000000,2008.000000,10168.000000,5056.000000,992.000000,5015.000000,5056.000000,400.000000,2062.000000
1779396438.268929,2026-05-22T04:47:18+0800,5064.000000,2016.000000,10192.000000,5056.000000,992.000000,5015.000000,5056.000000,392.000000,1981.000000
1779396438.534052,2026-05-22T04:47:18+0800,5056.000000,2024.000000,10273.000000,5056.000000,1000.000000,5056.000000,5056.000000,384.000000,1941.000000
1779396438.798281,2026-05-22T04:47:18+0800,5056.000000,2048.000000,10354.000000,5056.000000,1000.000000,5056.000000,5056.000000,408.000000,2103.000000
1779396439.061547,2026-05-22T04:47:19+0800,5056.000000,2040.000000,10314.000000,5056.000000,1000.000000,5056.000000,5056.000000,392.000000,1981.000000
1779396439.326937,2026-05-22T04:47:19+0800,5064.000000,1864.000000,9479.000000,5056.000000,840.000000,4247.000000,5056.000000,408.000000,2103.000000
1779396439.593555,2026-05-22T04:47:19+0800,5064.000000,1864.000000,9439.000000,5056.000000,848.000000,4287.000000,5056.000000,384.000000,1981.000000
1779396439.856501,2026-05-22T04:47:19+0800,5064.000000,1944.000000,9844.000000,5056.000000,912.000000,4611.000000,5056.000000,384.000000,1941.000000
1779396440.119977,2026-05-22T04:47:20+0800,5064.000000,1952.000000,9925.000000,5056.000000,936.000000,4732.000000,5056.000000,400.000000,2062.000000
1779396440.382726,2026-05-22T04:47:20+0800,5064.000000,1928.000000,9803.000000,5056.000000,904.000000,4611.000000,5056.000000,392.000000,1981.000000
1779396440.646598,2026-05-22T04:47:20+0800,5064.000000,1840.000000,9317.000000,5064.000000,848.000000,4253.000000,5056.000000,360.000000,1820.000000
1779396440.911998,2026-05-22T04:47:20+0800,5064.000000,1952.000000,9884.000000,5056.000000,920.000000,4651.000000,5056.000000,384.000000,1941.000000
1779396441.177741,2026-05-22T04:47:21+0800,5064.000000,1936.000000,9844.000000,5056.000000,944.000000,4772.000000,5056.000000,368.000000,1860.000000
1779396441.443126,2026-05-22T04:47:21+0800,5064.000000,1968.000000,10006.000000,5056.000000,960.000000,4853.000000,5056.000000,384.000000,1941.000000
1779396441.706586,2026-05-22T04:47:21+0800,5064.000000,1840.000000,9358.000000,5064.000000,840.000000,4253.000000,5056.000000,368.000000,1860.000000
1779396441.970275,2026-05-22T04:47:21+0800,5064.000000,1848.000000,9398.000000,5056.000000,848.000000,4247.000000,5056.000000,376.000000,1901.000000
1779396442.232840,2026-05-22T04:47:22+0800,5064.000000,1960.000000,9965.000000,5056.000000,960.000000,4894.000000,5056.000000,376.000000,1901.000000
1779396442.495827,2026-05-22T04:47:22+0800,5064.000000,1824.000000,9236.000000,5064.000000,840.000000,4253.000000,5056.000000,352.000000,1782.000000
1779396442.761365,2026-05-22T04:47:22+0800,5064.000000,1904.000000,9641.000000,5056.000000,888.000000,4449.000000,5056.000000,384.000000,1941.000000
1779396443.025021,2026-05-22T04:47:23+0800,5064.000000,1824.000000,9236.000000,5064.000000,840.000000,4253.000000,5056.000000,360.000000,1820.000000
1779396443.288525,2026-05-22T04:47:23+0800,5064.000000,1848.000000,9358.000000,5056.000000,840.000000,4247.000000,5056.000000,376.000000,1901.000000
1779396443.551705,2026-05-22T04:47:23+0800,5064.000000,1808.000000,9155.000000,5064.000000,840.000000,4253.000000,5064.000000,344.000000,1742.000000
1779396443.817118,2026-05-22T04:47:23+0800,5064.000000,1944.000000,9884.000000,5056.000000,944.000000,4772.000000,5056.000000,368.000000,1901.000000
1779396444.080586,2026-05-22T04:47:24+0800,5064.000000,1816.000000,9196.000000,5064.000000,840.000000,4253.000000,5064.000000,352.000000,1782.000000
1779396444.344018,2026-05-22T04:47:24+0800,5064.000000,1872.000000,9520.000000,5056.000000,840.000000,4206.000000,5056.000000,392.000000,2022.000000
1779396444.607343,2026-05-22T04:47:24+0800,5064.000000,1848.000000,9358.000000,5056.000000,856.000000,4327.000000,5056.000000,360.000000,1820.000000
1779396444.872804,2026-05-22T04:47:24+0800,5064.000000,1816.000000,9236.000000,5064.000000,840.000000,4253.000000,5064.000000,352.000000,1782.000000
1779396445.136210,2026-05-22T04:47:25+0800,5064.000000,1888.000000,9560.000000,5056.000000,888.000000,4489.000000,5056.000000,376.000000,1901.000000
1779396445.400294,2026-05-22T04:47:25+0800,5064.000000,1832.000000,9277.000000,5064.000000,832.000000,4253.000000,5056.000000,360.000000,1820.000000
1779396445.663996,2026-05-22T04:47:25+0800,5064.000000,1840.000000,9317.000000,5064.000000,840.000000,4253.000000,5056.000000,360.000000,1820.000000
1779396445.927589,2026-05-22T04:47:25+0800,5064.000000,1824.000000,9236.000000,5064.000000,840.000000,4253.000000,5064.000000,352.000000,1782.000000
1779396446.192274,2026-05-22T04:47:26+0800,5064.000000,1824.000000,9236.000000,5064.000000,840.000000,4253.000000,5056.000000,360.000000,1820.000000
1779396446.460961,2026-05-22T04:47:26+0800,5064.000000,1840.000000,9317.000000,5056.000000,840.000000,4247.000000,5056.000000,376.000000,1901.000000
1779396446.725947,2026-05-22T04:47:26+0800,5064.000000,1832.000000,9277.000000,5064.000000,840.000000,4253.000000,5064.000000,368.000000,1860.000000
